Neighborhood,City,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Hillcrest Village,Toronto,43.6816953,-79.4257118,St. Michaels College School,43.684190736410194,-79.41762540201903,High School
Hillcrest Village,Toronto,43.6816953,-79.4257118,Tenoch Restaurant Grill And Bar,43.679645367257024,-79.43522143285193,Mexican Restaurant
Hillcrest Village,Toronto,43.6816953,-79.4257118,LCBO,43.68020988451884,-79.4338334455083,Liquor Store
Hillcrest Village,Toronto,43.6816953,-79.4257118,Tim Hortons,43.682716,-79.42117,Coffee Shop
Hillcrest Village,Toronto,43.6816953,-79.4257118,TD Canada Trust,43.6832364,-79.4187333,Bank
Hillcrest Village,Toronto,43.6816953,-79.4257118,St. Michael's College Field,43.68523807627148,-79.41619085668948,Soccer Field
Hillcrest Village,Toronto,43.6816953,-79.4257118,Joe Fresh,43.684157,-79.415501,Clothing Store
Hillcrest Village,Toronto,43.6816953,-79.4257118,World Class Bakers,43.68160556861528,-79.42576614093647,Bakery
Hillcrest Village,Toronto,43.6816953,-79.4257118,Harvey's,43.68291381433591,-79.41851662826758,Restaurant
Hillcrest Village,Toronto,43.6816953,-79.4257118,McDonald's,43.68175823904737,-79.42694977578196,Fast Food Restaurant
Hillcrest Village,Toronto,43.6816953,-79.4257118,Subway,43.68292806451969,-79.4184994344239,Sandwich Place
Hillcrest Village,Toronto,43.6816953,-79.4257118,Dollarama,43.682048,-79.418263,Discount Store
Hillcrest Village,Toronto,43.6816953,-79.4257118,Pizza Pizza,43.67965064241421,-79.43581969019131,Pizza Place
Hillcrest Village,Toronto,43.6816953,-79.4257118,Gourmet Gringos,43.680511474609375,-79.4173355102539,Latin American Restaurant
Hillcrest Village,Toronto,43.6816953,-79.4257118,Alcoa Bakery,43.67466299701965,-79.43134683331517,Bakery
Hillcrest Village,Toronto,43.6816953,-79.4257118,Social Dance Spot,43.68300607584768,-79.4294581756021,Dance Studio
Hillcrest Village,Toronto,43.6816953,-79.4257118,LCBO,43.683884523945515,-79.41541364810662,Liquor Store
Hillcrest Village,Toronto,43.6816953,-79.4257118,Luciano's No Frills,43.681105,-79.43383,Grocery Store
Hillcrest Village,Toronto,43.6816953,-79.4257118,St. Michael's College School Theatre,43.684485723158566,-79.4188159677326,Theater
Hillcrest Village,Toronto,43.6816953,-79.4257118,Hardys Hogtown Brasserie,43.67947449828452,-79.43694786311306,BBQ Joint
Hillcrest Village,Toronto,43.6816953,-79.4257118,Taqueria Itacate,43.679419,-79.437171,Taco Place
Hillcrest Village,Toronto,43.6816953,-79.4257118,Latin Fiesta Restaurant,43.679305049605816,-79.43738723383262,Latin American Restaurant
Hillcrest Village,Toronto,43.6816953,-79.4257118,Barista & Chef,43.679235,-79.437394,Restaurant
Bathurst Manor,Toronto,43.6655189,-79.4119373,Aroma Waxing Clinic,43.66483011797359,-79.41272601896088,Health & Beauty Service
Bathurst Manor,Toronto,43.6655189,-79.4119373,Hot Docs Ted Rogers Cinema,43.665499199156656,-79.4103125084796,Indie Movie Theater
Bathurst Manor,Toronto,43.6655189,-79.4119373,Rustle And Still,43.66473385467293,-79.41310970667249,Sandwich Place
Bathurst Manor,Toronto,43.6655189,-79.4119373,Snakes & Lattes,43.66478921378291,-79.41315049188894,Café
Bathurst Manor,Toronto,43.6655189,-79.4119373,Midoco Art & Office Supplies,43.66524983686544,-79.41059231104832,Arts & Crafts Store
Bathurst Manor,Toronto,43.6655189,-79.4119373,Insomnia Restaurant and Lounge,43.665179618013326,-79.41096552569321,Restaurant
Bathurst Manor,Toronto,43.6655189,-79.4119373,One Love Vegetarian,43.66658821356758,-79.41177681464762,Vegetarian / Vegan Restaurant
Bathurst Manor,Toronto,43.6655189,-79.4119373,Hodo Kwaja 호도과자,43.6642403221846,-79.41557903826563,Dessert Shop
Bathurst Manor,Toronto,43.6655189,-79.4119373,Herbs & Nutrition Qi Natural Food,43.665013428045555,-79.41189818065214,Health Food Store
Bathurst Manor,Toronto,43.6655189,-79.4119373,Yummy Korean Restaurant,43.664430691694356,-79.41393731132068,Korean Restaurant
Bathurst Manor,Toronto,43.6655189,-79.4119373,Volta Coffee,43.667314,-79.412145,Coffee Shop
Bathurst Manor,Toronto,43.6655189,-79.4119373,Just You Sarah & Tom,43.66450137913881,-79.41422966456183,Gift Shop
Bathurst Manor,Toronto,43.6655189,-79.4119373,Country Style Hungarian Restaurant,43.66562095917719,-79.40897737643422,Eastern European Restaurant
Bathurst Manor,Toronto,43.6655189,-79.4119373,Fuwa Fuwa Japanese Pancakes,43.66587984725407,-79.40783968911445,Pastry Shop
Bathurst Manor,Toronto,43.6655189,-79.4119373,Bulk Barn,43.66570828665725,-79.40832293053349,Grocery Store
Bathurst Manor,Toronto,43.6655189,-79.4119373,Sunrise House Korean Restaurant 해뜨는집,43.66418287914217,-79.41574611551155,Korean Restaurant
Bathurst Manor,Toronto,43.6655189,-79.4119373,Nella Cucina,43.66712176731779,-79.41202212708252,School
Bathurst Manor,Toronto,43.6655189,-79.4119373,Eva's Original Chimneys,43.665608421839806,-79.4090342859261,Ice Cream Shop
Bathurst Manor,Toronto,43.6655189,-79.4119373,Bite & Sip - Pretzels & Smoothies,43.6650883880936,-79.41135294600984,Bakery
Bathurst Manor,Toronto,43.6655189,-79.4119373,Hancook,43.6646,-79.41304,Korean Restaurant
Bathurst Manor,Toronto,43.6655189,-79.4119373,Crafty Coyote,43.66559307383268,-79.40862274504491,Beer Bar
Bathurst Manor,Toronto,43.6655189,-79.4119373,Hanji,43.66456122647888,-79.41400222886392,Paper / Office Supplies Store
Bathurst Manor,Toronto,43.6655189,-79.4119373,Put A Cone On It,43.664323,-79.414514,Ice Cream Shop
Bathurst Manor,Toronto,43.6655189,-79.4119373,The Good Neighbour,43.66398338946789,-79.41664049314092,Coffee Shop
Bathurst Manor,Toronto,43.6655189,-79.4119373,Coffee Pocket,43.66394931021736,-79.41696001820671,Coffee Shop
Bathurst Manor,Toronto,43.6655189,-79.4119373,Real Fruit Bubble Tea 真果茶坊,43.66420068677,-79.41584970295514,Bubble Tea Shop
Bathurst Manor,Toronto,43.6655189,-79.4119373,Victory Cafe,43.665766643491544,-79.40866170911863,Bar
Bathurst Manor,Toronto,43.6655189,-79.4119373,Pho 88,43.6649,-79.412861,Vietnamese Restaurant
Bathurst Manor,Toronto,43.6655189,-79.4119373,Korean Village Restaurant,43.664497913032065,-79.41436726023312,Korean Restaurant
Bathurst Manor,Toronto,43.6655189,-79.4119373,Smoke's Poutinerie,43.66545616271767,-79.40976392061097,Poutine Place
Bathurst Manor,Toronto,43.6655189,-79.4119373,Tofu Village 두부마을 豆腐村,43.663942814604496,-79.4166519368674,Korean Restaurant
Bathurst Manor,Toronto,43.6655189,-79.4119373,BMV Books,43.66586,-79.406824,Bookstore
Bathurst Manor,Toronto,43.6655189,-79.4119373,George's Deli & BBQ,43.664896832155215,-79.41057358529474,Deli / Bodega
Bathurst Manor,Toronto,43.6655189,-79.4119373,Famoso Neapolitan Pizzeria,43.66619627664693,-79.40656418036734,Italian Restaurant
Bathurst Manor,Toronto,43.6655189,-79.4119373,P.A.T. Central Market 한국식품,43.66395515985428,-79.41633962211277,Grocery Store
Bathurst Manor,Toronto,43.6655189,-79.4119373,Tacos El Asador,43.663751,-79.416954,Taco Place
Bathurst Manor,Toronto,43.6655189,-79.4119373,Sushi On Bloor,43.665505045846444,-79.40929569454767,Sushi Restaurant
Bathurst Manor,Toronto,43.6655189,-79.4119373,Los Guacamoles,43.664751,-79.415007,Mexican Restaurant
Bathurst Manor,Toronto,43.6655189,-79.4119373,Harbord House,43.66246595195944,-79.40541041671369,Bar
Bathurst Manor,Toronto,43.6655189,-79.4119373,Bampot,43.661516901580214,-79.4090529984477,Café
Bathurst Manor,Toronto,43.6655189,-79.4119373,Her Father's Cider Bar + Kitchen,43.66244824890102,-79.40470324675829,Beer Bar
Bathurst Manor,Toronto,43.6655189,-79.4119373,Buk Chang Dong Soon Tofu,43.663841985166,-79.41709282188468,Korean Restaurant
Bathurst Manor,Toronto,43.6655189,-79.4119373,Napoli Centrale,43.669391,-79.413028,Pizza Place
Bathurst Manor,Toronto,43.6655189,-79.4119373,Sam James Coffee Bar,43.66038644717935,-79.41547598490168,Coffee Shop
Bathurst Manor,Toronto,43.6655189,-79.4119373,Christie Pits Park,43.664177378861446,-79.42046642303467,Park
Bathurst Manor,Toronto,43.6655189,-79.4119373,Secrets From Your Sister,43.66511508939061,-79.41128045550488,Lingerie Store
Bathurst Manor,Toronto,43.6655189,-79.4119373,Rasa,43.662756751275445,-79.40398803188654,Restaurant
Bathurst Manor,Toronto,43.6655189,-79.4119373,The Original Gyro Grill,43.66662059602154,-79.40554379665828,Greek Restaurant
Bathurst Manor,Toronto,43.6655189,-79.4119373,Curbside Cycle,43.665820270961284,-79.4079782001808,Bike Shop
Bathurst Manor,Toronto,43.6655189,-79.4119373,Rakia Bar,43.664658,-79.415322,Eastern European Restaurant
Bathurst Manor,Toronto,43.6655189,-79.4119373,COBS Bread,43.66622171718618,-79.40606647691668,Bakery
Bathurst Manor,Toronto,43.6655189,-79.4119373,Bloor Fruit Market,43.664209763125186,-79.4160101420053,Grocery Store
Bathurst Manor,Toronto,43.6655189,-79.4119373,Fiesta Farms,43.66847077052224,-79.42048512748114,Grocery Store
Bathurst Manor,Toronto,43.6655189,-79.4119373,Real Thailand Restaurant,43.66655676709821,-79.40465745192407,Thai Restaurant
Bathurst Manor,Toronto,43.6655189,-79.4119373,Fresh on Bloor,43.66675488472059,-79.40349130034014,Vegetarian / Vegan Restaurant
Bathurst Manor,Toronto,43.6655189,-79.4119373,Annex Billiards Club,43.66553117944875,-79.40826603248938,Pool Hall
Bathurst Manor,Toronto,43.6655189,-79.4119373,Karma Co-operative,43.66818455762173,-79.41450362458382,Grocery Store
Bathurst Manor,Toronto,43.6655189,-79.4119373,Doo Roo Ae 두루애,43.66417549354401,-79.4156573724109,Korean Restaurant
Bathurst Manor,Toronto,43.6655189,-79.4119373,Spring Nails,43.66431438008676,-79.41517061947587,Cosmetics Shop
Bathurst Manor,Toronto,43.6655189,-79.4119373,Yasu,43.66283719650635,-79.40321739973975,Japanese Restaurant
Bathurst Manor,Toronto,43.6655189,-79.4119373,Akai Sushi,43.66246971191281,-79.40494572728848,Sushi Restaurant
Bathurst Manor,Toronto,43.6655189,-79.4119373,Vermont Square Park,43.67049272376341,-79.41539937385534,Playground
Bathurst Manor,Toronto,43.6655189,-79.4119373,Chinese Dumpling House 中华饺子楼,43.66451790083401,-79.41412828715735,Chinese Restaurant
Bathurst Manor,Toronto,43.6655189,-79.4119373,The White Brick Kitchen,43.66429959529842,-79.41494748611514,American Restaurant
Bathurst Manor,Toronto,43.6655189,-79.4119373,Bean and Baker Malt Shop,43.6600110782403,-79.41739077887944,Dessert Shop
Bathurst Manor,Toronto,43.6655189,-79.4119373,Piano Piano,43.66294872979362,-79.40289804116937,Italian Restaurant
Bathurst Manor,Toronto,43.6655189,-79.4119373,Barrio Coreano,43.664294408144706,-79.4150189533165,Mexican Restaurant
Bathurst Manor,Toronto,43.6655189,-79.4119373,Basecamp Climbing,43.66397387263951,-79.41646905839723,Rock Climbing Spot
Bathurst Manor,Toronto,43.6655189,-79.4119373,Korea House,43.66408075219111,-79.41618113006092,Korean Restaurant
Bathurst Manor,Toronto,43.6655189,-79.4119373,Northwood,43.66271484597051,-79.42216370424943,Cocktail Bar
Bathurst Manor,Toronto,43.6655189,-79.4119373,Banjara Indian Cuisine,43.66291638533112,-79.4219109810459,Indian Restaurant
Bathurst Manor,Toronto,43.6655189,-79.4119373,Pizza Gigi,43.661848,-79.408287,Pizza Place
Bathurst Manor,Toronto,43.6655189,-79.4119373,Madras Masala,43.66295850876209,-79.42164609753584,Indian Restaurant
Bathurst Manor,Toronto,43.6655189,-79.4119373,Sivananda Yoga Centre,43.6627536,-79.4029508,Yoga Studio
Bathurst Manor,Toronto,43.6655189,-79.4119373,The Dessert Kitchen,43.66282317865166,-79.40274569154498,Dessert Shop
Bathurst Manor,Toronto,43.6655189,-79.4119373,Gordo Ex,43.67176256470684,-79.41384504378924,Latin American Restaurant
Bathurst Manor,Toronto,43.6655189,-79.4119373,Harbord Bakery & Calandria,43.662519096022976,-79.40444270567404,Bakery
Bathurst Manor,Toronto,43.6655189,-79.4119373,Freezone Karaoke,43.663595781130006,-79.41815191654537,Karaoke Bar
Bathurst Manor,Toronto,43.6655189,-79.4119373,Almond Butterfly,43.66283554072087,-79.40336494731255,Bakery
Bathurst Manor,Toronto,43.6655189,-79.4119373,Crêpes à GoGo,43.666609329440774,-79.4040605788033,Creperie
Bathurst Manor,Toronto,43.6655189,-79.4119373,Lim Ga Ne Korean Restaurant 임가네,43.66394504978582,-79.41688239269187,Korean Restaurant
Bathurst Manor,Toronto,43.6655189,-79.4119373,Schmaltz Appetizing,43.673894733822266,-79.41181770211539,Deli / Bodega
Bathurst Manor,Toronto,43.6655189,-79.4119373,Creeds Coffee Bar,43.67410020855885,-79.41083780404273,Coffee Shop
Bathurst Manor,Toronto,43.6655189,-79.4119373,Apiecalypse Now! Vegan Pizza & Snack Bar,43.66339931062738,-79.41865056753159,Pizza Place
Bathurst Manor,Toronto,43.6655189,-79.4119373,Paldo Gangsan 팔도강산,43.66381881598114,-79.41742911751739,Korean Restaurant
Bathurst Manor,Toronto,43.6655189,-79.4119373,The Madison Avenue Pub,43.667946944171426,-79.40348638003233,Pub
Bathurst Manor,Toronto,43.6655189,-79.4119373,Paradise Grapevine,43.662367,-79.42339,Wine Bar
Bathurst Manor,Toronto,43.6655189,-79.4119373,Rapido,43.67289531055692,-79.41410783253588,Tea Room
Bathurst Manor,Toronto,43.6655189,-79.4119373,Scout and Cash Caffe,43.66735987720157,-79.41993774586636,Café
Bathurst Manor,Toronto,43.6655189,-79.4119373,Kimpton St. George,43.667367535338556,-79.40062654120706,Hotel
Bathurst Manor,Toronto,43.6655189,-79.4119373,Dish Cooking Studio,43.67406646467061,-79.4107635453081,Café
Bathurst Manor,Toronto,43.6655189,-79.4119373,Cafe Cancan,43.662735486588865,-79.40344738555669,French Restaurant
Bathurst Manor,Toronto,43.6655189,-79.4119373,Jean Sibelius Square,43.67142628683921,-79.40883090368688,Park
Bathurst Manor,Toronto,43.6655189,-79.4119373,Pero Restaurant,43.66269851655211,-79.42267113286805,Ethiopian Restaurant
Bathurst Manor,Toronto,43.6655189,-79.4119373,Fat Pasha,43.67378411528878,-79.41177020045674,Jewish Restaurant
Bathurst Manor,Toronto,43.6655189,-79.4119373,Gyubee,43.66708824997601,-79.4005710246546,Japanese Restaurant
Bathurst Manor,Toronto,43.6655189,-79.4119373,Chadwick's,43.67359329474282,-79.41201462996214,Gastropub
Bathurst Manor,Toronto,43.6655189,-79.4119373,Mulberry Bar,43.662549017307576,-79.423344388081,Cocktail Bar
Bathurst Manor,Toronto,43.6655189,-79.4119373,Coach House Printing,43.66631964001284,-79.40027745050322,Bookstore
Bathurst Manor,Toronto,43.6655189,-79.4119373,Bakka Phoenix Books,43.662958633796144,-79.40260149079198,Bookstore
Wilson Heights,Toronto,43.7405195,-79.4400172,Pancer's Original Deli,43.74080445352652,-79.4351901216509,Deli / Bodega
Wilson Heights,Toronto,43.7405195,-79.4400172,Bagel World,43.736717113021705,-79.4374972489172,Bagel Shop
Wilson Heights,Toronto,43.7405195,-79.4400172,Sampaguita Village Restaurant,43.73693345518229,-79.43650177948841,Asian Restaurant
Wilson Heights,Toronto,43.7405195,-79.4400172,Aroma Espresso Bar,43.73839927274814,-79.43419428399797,Café
Wilson Heights,Toronto,43.7405195,-79.4400172,Shoppers Drug Mart,43.738671,-79.4341,Pharmacy
Wilson Heights,Toronto,43.7405195,-79.4400172,PAESE,43.73969397193895,-79.43446180399934,Italian Restaurant
Wilson Heights,Toronto,43.7405195,-79.4400172,The Beer Store,43.7368445,-79.4366865,Beer Store
Wilson Heights,Toronto,43.7405195,-79.4400172,Subway,43.73721658606093,-79.43603243472751,Sandwich Place
Wilson Heights,Toronto,43.7405195,-79.4400172,Pizza Pizza,43.73666919003047,-79.44148338931069,Pizza Place
Wilson Heights,Toronto,43.7405195,-79.4400172,Starbucks,43.737580678799056,-79.4342445720074,Coffee Shop
Wilson Heights,Toronto,43.7405195,-79.4400172,Starbucks,43.73415,-79.43301,Coffee Shop
Wilson Heights,Toronto,43.7405195,-79.4400172,Cusina,43.737392,-79.435217,Restaurant
Wilson Heights,Toronto,43.7405195,-79.4400172,Daisy Mart,43.73663611926539,-79.44151974696192,Convenience Store
Wilson Heights,Toronto,43.7405195,-79.4400172,Medishop Pharmacy,43.736869,-79.435812,Pharmacy
Wilson Heights,Toronto,43.7405195,-79.4400172,TD Canada Trust,43.7378003,-79.4338716,Bank
Wilson Heights,Toronto,43.7405195,-79.4400172,Balmoral Park,43.74543141348768,-79.44966875212121,Park
Downsview North,Toronto,43.7492988,-79.462248,Escape Games Canada,43.75356540079214,-79.46443361902175,Escape Room
Downsview North,Toronto,43.7492988,-79.462248,Archers Arena,43.75410087082961,-79.46719985280109,Recreation Center
Downsview North,Toronto,43.7492988,-79.462248,Le Montmartre,43.751218620313146,-79.45744557576515,French Restaurant
Downsview North,Toronto,43.7492988,-79.462248,Baba Ganoush Shawarma Restaurant,43.75418591073192,-79.46870502547036,Middle Eastern Restaurant
Downsview North,Toronto,43.7492988,-79.462248,Grill Gate,43.753122978404804,-79.45169001817703,Mediterranean Restaurant
Downsview North,Toronto,43.7492988,-79.462248,The Hangar @ Downsview Park,43.74671314265463,-79.47408188494921,Athletics & Sports
Downsview North,Toronto,43.7492988,-79.462248,Times Square Diner,43.75105767114834,-79.45559085392547,American Restaurant
Downsview North,Toronto,43.7492988,-79.462248,HoopDome,43.74621547462142,-79.47364312996446,Basketball Court
Downsview North,Toronto,43.7492988,-79.462248,Petro-Canada,43.751323,-79.456907,Gas Station
Downsview North,Toronto,43.7492988,-79.462248,Sheppard West Station Kiss-N-Ride,43.749602010433186,-79.46162732685839,Metro Station
Downsview North,Toronto,43.7492988,-79.462248,Idomo Furniture International,43.750978178762644,-79.4640739067039,Furniture / Home Store
Downsview North,Toronto,43.7492988,-79.462248,Quiznos,43.75492992445162,-79.47090613366468,Sandwich Place
Downsview North,Toronto,43.7492988,-79.462248,TFC Kia Training Ground,43.74369111420161,-79.47127780683557,Soccer Field
Downsview North,Toronto,43.7492988,-79.462248,National Squash Academy,43.74579383603389,-79.47335200299075,Athletics & Sports
Downsview North,Toronto,43.7492988,-79.462248,The Hangar,43.74648622522759,-79.47400566414919,Gym / Fitness Center
Thorncliffe Park,Toronto,43.704553,-79.3454074,Bamiyan Kabob,43.70782435998825,-79.34344628586337,Afghan Restaurant
Thorncliffe Park,Toronto,43.704553,-79.3454074,Costco,43.70705091308799,-79.3480933503406,Warehouse Store
Thorncliffe Park,Toronto,43.704553,-79.3454074,Fit4Less,43.705689,-79.346018,Gym
Thorncliffe Park,Toronto,43.704553,-79.3454074,Pasha Authentic Turkish Cuisine,43.708239752282864,-79.34269885561817,Turkish Restaurant
Thorncliffe Park,Toronto,43.704553,-79.3454074,Iqbal Kebab & Sweet Centre,43.705923230061344,-79.35152127765924,Indian Restaurant
Thorncliffe Park,Toronto,43.704553,-79.3454074,Amsterdam Brewery,43.70640367812236,-79.3571624797495,Brewery
Thorncliffe Park,Toronto,43.704553,-79.3454074,Bikram Yoga East York,43.70545001006983,-79.35144826217264,Yoga Studio
Thorncliffe Park,Toronto,43.704553,-79.3454074,Hero Certified Burgers,43.70551137025456,-79.34706447492002,Burger Joint
Thorncliffe Park,Toronto,43.704553,-79.3454074,Faley Restaurant,43.70811251975841,-79.34357902389091,Indian Restaurant
Thorncliffe Park,Toronto,43.704553,-79.3454074,Starbucks,43.707899,-79.343347,Coffee Shop
Thorncliffe Park,Toronto,43.704553,-79.3454074,Shoppers Drug Mart,43.70581,-79.347044,Pharmacy
Thorncliffe Park,Toronto,43.704553,-79.3454074,A&W,43.706275,-79.34467,Fast Food Restaurant
Thorncliffe Park,Toronto,43.704553,-79.3454074,Subway,43.704596336290024,-79.34967021023124,Sandwich Place
Thorncliffe Park,Toronto,43.704553,-79.3454074,TD Canada Trust,43.7063562,-79.3456426,Bank
Thorncliffe Park,Toronto,43.704553,-79.3454074,Petro-Canada,43.704058,-79.348094,Gas Station
Thorncliffe Park,Toronto,43.704553,-79.3454074,Hakka Garden,43.704578351261326,-79.34977027417523,Indian Restaurant
Thorncliffe Park,Toronto,43.704553,-79.3454074,Pizza Pizza,43.705564293137044,-79.34713894303022,Pizza Place
Thorncliffe Park,Toronto,43.704553,-79.3454074,Tim Hortons,43.7050898,-79.3505453,Coffee Shop
Thorncliffe Park,Toronto,43.704553,-79.3454074,Iqbal foods,43.70575095291481,-79.35205378554073,Grocery Store
Thorncliffe Park,Toronto,43.704553,-79.3454074,Afghan Cuisine,43.7080751573203,-79.34298516936218,Afghan Restaurant
Thorncliffe Park,Toronto,43.704553,-79.3454074,Swiss Chalet,43.707786042366365,-79.34413242874473,Restaurant
Thorncliffe Park,Toronto,43.704553,-79.3454074,Leaside Bridge,43.69875145255187,-79.35025691986084,Bridge
Thorncliffe Park,Toronto,43.704553,-79.3454074,Food Basics,43.70531094557909,-79.34732168914252,Supermarket
Thorncliffe Park,Toronto,43.704553,-79.3454074,Anatolian's Turkish Restaurant,43.708056671215886,-79.34263647483004,Turkish Restaurant
Thorncliffe Park,Toronto,43.704553,-79.3454074,Popeyes Louisiana Kitchen,43.7078089496658,-79.34304867541769,Fried Chicken Joint
Thorncliffe Park,Toronto,43.704553,-79.3454074,Charles Sauriol Conservation Reserve,43.703742913868,-79.33344426350223,Park
Richmond,Toronto,43.8125891,-79.2633703893962,Saravanaa Bhavan South Indian Restaurant,43.81011674776289,-79.26927478027933,Indian Restaurant
Richmond,Toronto,43.8125891,-79.2633703893962,Menchie's,43.80833791536094,-79.26828825119229,Frozen Yogurt Shop
Richmond,Toronto,43.8125891,-79.2633703893962,Samosa King - Embassy Restaurant,43.81015178654958,-79.25731635003477,Indian Restaurant
Richmond,Toronto,43.8125891,-79.2633703893962,Shoppers Drug Mart,43.808894,-79.269854,Pharmacy
Richmond,Toronto,43.8125891,-79.2633703893962,Booster Juice,43.80991481104798,-79.26938167887475,Juice Bar
Richmond,Toronto,43.8125891,-79.2633703893962,Congee Town 太皇名粥,43.80903482487377,-79.26763433869755,Chinese Restaurant
Richmond,Toronto,43.8125891,-79.2633703893962,Dollarama,43.808894,-79.269854,Discount Store
Richmond,Toronto,43.8125891,-79.2633703893962,Subway,43.80937220230191,-79.2694738316909,Sandwich Place
Richmond,Toronto,43.8125891,-79.2633703893962,The Beer Store,43.8092863,-79.2636758,Beer Store
Richmond,Toronto,43.8125891,-79.2633703893962,Tim Hortons,43.810537304435144,-79.25620727241039,Coffee Shop
Richmond,Toronto,43.8125891,-79.2633703893962,Tim Hortons,43.8099935,-79.2690319,Coffee Shop
Richmond,Toronto,43.8125891,-79.2633703893962,Popeyes Louisiana Kitchen,43.80865177635264,-79.2679286798945,Fried Chicken Joint
Richmond,Toronto,43.8125891,-79.2633703893962,TD Canada Trust,43.8098283,-79.2687635,Bank
Richmond,Toronto,43.8125891,-79.2633703893962,RBC Royal Bank,43.80875655318293,-79.26927968859673,Bank
Richmond,Toronto,43.8125891,-79.2633703893962,Pizza Pizza,43.80831774036611,-79.26853687580636,Pizza Place
Richmond,Toronto,43.8125891,-79.2633703893962,Richmond Park,43.81426376605405,-79.26377156964323,Park
Richmond,Toronto,43.8125891,-79.2633703893962,Baskin-Robbins,43.80933662736696,-79.26336804150782,Ice Cream Shop
Richmond,Toronto,43.8125891,-79.2633703893962,Xe Lua Vietnamese Cuisine 火車頭,43.809224039056005,-79.26954724166934,Vietnamese Restaurant
Richmond,Toronto,43.8125891,-79.2633703893962,Woodside Cinemas,43.80990026145251,-79.26952068181036,Movie Theater
Richmond,Toronto,43.8125891,-79.2633703893962,Wild Wing,43.80879900043356,-79.26780785019103,Wings Joint
Richmond,Toronto,43.8125891,-79.2633703893962,Laddi's,43.810394711039145,-79.25750460589335,Salon / Barbershop
Richmond,Toronto,43.8125891,-79.2633703893962,SVP Sports Outlet,43.81017619950153,-79.2696127836144,Sporting Goods Shop
Richmond,Toronto,43.8125891,-79.2633703893962,Taco Bell,43.80995233214358,-79.26945772022009,Restaurant
Richmond,Toronto,43.8125891,-79.2633703893962,Bento Box,43.809247850827546,-79.26902935359769,Japanese Restaurant
Richmond,Toronto,43.8125891,-79.2633703893962,Le Château,43.808635288928365,-79.26829717339312,Clothing Store
Richmond,Toronto,43.8125891,-79.2633703893962,Everbest Bakery,43.80889916631563,-79.26962940679175,Bakery
Richmond,Toronto,43.8125891,-79.2633703893962,Smokers Corner Newstand,43.808624242713506,-79.2694367295796,Convenience Store
Richmond,Toronto,43.8125891,-79.2633703893962,LCBO,43.808125688695895,-79.27004592050454,Liquor Store
Richmond,Toronto,43.8125891,-79.2633703893962,Kin Kin Bubble Tea Co,43.807851553703514,-79.27029551638599,Chinese Restaurant
Richmond,Toronto,43.8125891,-79.2633703893962,Royal Chinese Seafood Restaurant,43.82008744268092,-79.26152503205259,Asian Restaurant
Richmond,Toronto,43.8125891,-79.2633703893962,A1 Sweets,43.82062913495737,-79.26159186150353,Indian Restaurant
Richmond,Toronto,43.8125891,-79.2633703893962,Jalandhar Meat Shop,43.820712,-79.261718,Indian Restaurant
Richmond,Toronto,43.8125891,-79.2633703893962,Muirlands Park,43.820588768988785,-79.26902960380559,Park
Richmond,Toronto,43.8125891,-79.2633703893962,McDonald's,43.808331321150796,-79.26744273262352,Fast Food Restaurant
Adelaide,Toronto,43.6504863,-79.37949791351815,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
Adelaide,Toronto,43.6504863,-79.37949791351815,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
Adelaide,Toronto,43.6504863,-79.37949791351815,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
Adelaide,Toronto,43.6504863,-79.37949791351815,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
Adelaide,Toronto,43.6504863,-79.37949791351815,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater
Adelaide,Toronto,43.6504863,-79.37949791351815,Dineen Coffee,43.650497,-79.378765,Café
Adelaide,Toronto,43.6504863,-79.37949791351815,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
Adelaide,Toronto,43.6504863,-79.37949791351815,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
Adelaide,Toronto,43.6504863,-79.37949791351815,GoodLife Fitness Toronto 137 Yonge Street,43.651242,-79.378068,Gym
Adelaide,Toronto,43.6504863,-79.37949791351815,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
Adelaide,Toronto,43.6504863,-79.37949791351815,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
Adelaide,Toronto,43.6504863,-79.37949791351815,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
Adelaide,Toronto,43.6504863,-79.37949791351815,Café Plenty,43.6491179354577,-79.37831288380438,Café
Adelaide,Toronto,43.6504863,-79.37949791351815,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
Adelaide,Toronto,43.6504863,-79.37949791351815,Canoe,43.647452066183476,-79.38132001815676,Restaurant
Adelaide,Toronto,43.6504863,-79.37949791351815,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
Adelaide,Toronto,43.6504863,-79.37949791351815,Leña,43.651722,-79.379205,Latin American Restaurant
Adelaide,Toronto,43.6504863,-79.37949791351815,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
